generation,timestep,channel_beta,rate,distortion,expected_true_probs_surprisal,prop_max_hit
12,1,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.3822754197300108,2.96309603786617e-183
13,0,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.6790691615141542,0.0
13,1,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.3822754197300108,2.96309603786617e-183
14,0,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.6790691615141542,0.0
14,1,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.3822754197300108,2.96309603786617e-183
15,0,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.6790691615141542,0.0
15,1,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.3822754197300108,2.96309603786617e-183
16,0,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.6790691615141542,0.0
16,1,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.3822754197300108,2.96309603786617e-183
17,0,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.6790691615141542,0.0
17,1,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.3822754197300108,2.96309603786617e-183
18,0,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.6790691615141542,0.0
18,1,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.3822754197300108,2.96309603786617e-183
19,0,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.6790691615141542,0.0
19,1,0.0873383218223026,1.6299112895252934e-06,11.16760119110021,-0.3822754197300108,2.96309603786617e-183
0,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,0.6931471805599441,0.0
0,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,0.9899409166847176,0.0
1,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790662430814282,0.0
1,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.3822724882706986,5.180978940693173e-213
2,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867388,0.0
2,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.3822726832058549,1.3207830128692607e-212
3,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867527,0.0
3,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.3822726832058679,1.320783006479287e-212
4,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867526,0.0
4,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.3822726832058678,1.320783006479285e-212
5,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867525,0.0
5,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.3822726832058677,1.3207830064792844e-212
6,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867523,0.0
6,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.3822726832058676,1.320783006479284e-212
7,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867523,0.0
7,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.3822726832058676,1.320783006479284e-212
8,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867521,0.0
8,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.38227268320586755,1.3207830064792838e-212
9,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.679066447286752,0.0
9,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.3822726832058674,1.3207830064792836e-212
10,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867518,0.0
10,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.38227268320586744,1.3207830064792833e-212
11,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867517,0.0
11,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.3822726832058673,1.320783006479283e-212
12,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867515,0.0
12,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.38227268320586716,1.3207830064792828e-212
13,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867515,0.0
13,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.38227268320586716,1.3207830064792825e-212
14,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867514,0.0
14,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.3822726832058671,1.3207830064792823e-212
15,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867513,0.0
15,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.382272683205867,1.3207830064792823e-212
16,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.679066447286751,0.0
16,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.382272683205867,1.320783006479282e-212
17,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867509,0.0
17,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.3822726832058668,1.3207830064792815e-212
18,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867508,0.0
18,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.38227268320586677,1.3207830064792812e-212
19,0,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.6790664472867507,0.0
19,1,0.1220477193397777,1.8367413049653976e-06,11.167599358453131,-0.38227268320586677,1.3207830064792812e-212
0,0,0.1705510878300092,0.1269243106116253,10.409146179034142,0.6931471805599441,0.0
0,1,0.1705510878300092,0.1269243106116253,10.409146179034142,0.9899409166847176,0.0
1,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.781669031622117,0.0
1,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.48070526755125204,1.8956191919533663e-124
2,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7881423729614256,0.0
2,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4860825559057695,3.3495471812306877e-124
3,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888325516953174,0.0
3,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.48669972508701476,3.2629293875588604e-124
4,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888681371024052,0.0
4,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.48673188105423426,3.2605617603293247e-124
5,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697227822365,0.0
5,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333190864155,3.260482516560354e-124
6,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697906299751,0.0
6,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.48673338074258354,3.2604795168719164e-124
7,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697935016173,0.0
7,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333833565105,3.260479396848202e-124
8,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697936230498,0.0
8,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333834672247,3.2604793919338214e-124
9,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697936281992,0.0
9,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333834719275,3.2604793917305238e-124
10,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697936284185,0.0
10,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.48673338347212824,3.2604793917220647e-124
11,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.788869793628428,0.0
11,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333834721369,3.2604793917217116e-124
12,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697936284282,0.0
12,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333834721372,3.260479391721697e-124
13,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697936284282,0.0
13,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333834721372,3.260479391721696e-124
14,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697936284282,0.0
14,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333834721372,3.260479391721696e-124
15,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697936284282,0.0
15,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333834721372,3.260479391721696e-124
16,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697936284282,0.0
16,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333834721372,3.260479391721696e-124
17,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697936284282,0.0
17,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333834721372,3.260479391721696e-124
18,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697936284282,0.0
18,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333834721372,3.260479391721696e-124
19,0,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.7888697936284282,0.0
19,1,0.1705510878300092,0.1269243106116253,10.409146179034142,-0.4867333834721372,3.260479391721696e-124
0,0,0.2383303327366585,0.8106429220517719,6.98165616081444,0.6931471805599441,0.0
0,1,0.2383303327366585,0.8106429220517719,6.98165616081444,0.9899409166847176,0.0
1,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.7405659228789796,0.0
1,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4265291680135275,2.3368815193272935e-68
2,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.74472212124175,0.0
2,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4301154212940426,1.1099543479791307e-68
3,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.7595200684433268,0.0
3,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4433531804128488,5.014687097064377e-69
4,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.7676325985728913,0.0
4,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4507056996359653,4.215874556558168e-69
5,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.770895339457493,0.0
5,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4536769234926454,4.0831396213508384e-69
6,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.772071664897876,0.0
6,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.454751141080496,4.054802997279725e-69
7,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.772475257547524,0.0
7,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4551204689114257,4.047568866799232e-69
8,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.7726104586365594,0.0
8,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4552444166580583,4.045526051188619e-69
9,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.7726552565368117,0.0
9,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4552855576859551,4.0449182392248784e-69
10,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.7726700426953936,0.0
10,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4552991608459622,4.0447323098125434e-69
11,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.772674924144739,0.0
11,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.455303659936417,4.0446745250428514e-69
12,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.772676539977846,0.0
12,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4553051520200215,4.0446563860288434e-69
13,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.772677077063006,0.0
13,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4553056489412424,4.0446506521530066e-69
14,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.7726772564881932,0.0
14,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4553058152810365,4.044648829698241e-69
15,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.7726773167654082,0.0
15,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4553058712756217,4.0446482476920304e-69
16,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.7726773371349585,0.0
16,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.45530589023639,4.0446480609903416e-69
17,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.772677344059971,0.0
17,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4553058966954233,4.0446480008284296e-69
18,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.7726773464284251,0.0
18,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4553058989088492,4.0446479813516427e-69
19,0,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.772677347243249,0.0
19,1,0.2383303327366585,0.8106429220517719,6.98165616081444,-1.4553058996717843,4.04464797501527e-69
0,0,0.333045940809132,1.3874836666758474,4.897125547365642,0.6931471805599441,0.0
0,1,0.333045940809132,1.3874836666758474,4.897125547365642,0.9899409166847176,0.0
1,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.5251677911611585,0.0
1,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.211662157965315,1.1956134359224827e-88
2,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.556048882851262,0.0
2,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.250744694116773,2.8506842453800167e-88
3,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.589059285541488,0.0
3,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.2853757037145357,1.554049838806097e-88
4,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.6265475921979746,0.0
4,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.3221103877029243,9.618105834792341e-89
5,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.658204141372133,0.0
5,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.352468438303439,6.849278021583476e-89
6,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.6821169331039894,0.0
6,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.3751715766681945,5.510316333551898e-89
7,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.699196063188313,0.0
7,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.391298909003117,4.840375270067875e-89
8,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.711000920006211,0.0
8,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.402410950438164,4.4936432748377206e-89
9,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.718991849136487,0.0
9,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.40991908830229,4.3082345514810474e-89
10,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.7243265489980413,0.0
10,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.4149263098991196,4.2060371038386526e-89
11,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.7278546539537576,0.0
11,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.418236175057003,4.1481623040358646e-89
12,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.730173190087345,0.0
12,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.420410992365234,4.1146201688247806e-89
13,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.7316904685809913,0.0
13,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.4218343911142957,4.094804678223754e-89
14,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.732680800218925,0.0
14,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.42276373379871,4.082916717420665e-89
15,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.733326259990014,0.0
15,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.423369714189813,4.075697536171642e-89
16,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.733746709473364,0.0
16,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.4237646641954553,4.071271773759926e-89
17,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.734020617077374,0.0
17,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.42402212107684,4.068538422625627e-89
18,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.7341991666762686,0.0
18,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.424190061691126,4.066840514203661e-89
19,0,0.333045940809132,1.3874836666758474,4.897125547365642,-2.734315671222264,0.0
19,1,0.333045940809132,1.3874836666758474,4.897125547365642,-2.424299723020188,4.065780948990024e-89
0,0,0.4654027769599926,1.903315222285056,3.5933798834644293,0.6931471805599441,0.0
0,1,0.4654027769599926,1.903315222285056,3.5933798834644293,0.9899409166847176,0.0
1,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.634028313769873,0.0
1,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.3417503863663196,5.001835113826434e-72
2,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.8217458933289725,0.0
2,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.5347153209787634,2.73789033946685e-71
3,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.9146252259109753,0.0
3,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.630338908802004,2.038850942295126e-71
4,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.9938845290080867,0.0
4,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.7099090864567734,1.466471540083541e-71
5,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.06574104425094,0.0
5,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.7807034571810583,1.079786513513071e-71
6,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.1291598326737464,0.0
6,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.842456846532822,8.232472393577547e-72
7,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.1834290732000037,0.0
7,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.8949062232776788,6.518712141886592e-72
8,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.2287765050967216,0.0
8,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.9385135894376844,5.361198571640471e-72
9,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.2660156619909557,0.0
9,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-2.9741994008233514,4.570520668168641e-72
10,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.296209299537375,0.0
10,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.0030621516892966,4.0245314639925647e-72
11,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.320460235397477,0.0
11,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.026202930190835,3.643604520778408e-72
12,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.3398005887774014,0.0
12,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.0446341943722386,3.3752402935836143e-72
13,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.355142354656483,0.0
13,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.0592413048329905,3.184440757755528e-72
14,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.367262980444224,0.0
14,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.0707739816558144,3.0476254133503433e-72
15,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.376809469885803,0.0
15,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.079853338787858,2.9487420687238267e-72
16,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.3843112545222214,0.0
16,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.086986013534393,2.876753690515232e-72
17,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.3901962892159805,0.0
17,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.092580605683474,2.82399774796328e-72
18,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.3948073814857262,0.0
18,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.096963879484568,2.7851045833229283e-72
19,0,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.398417270431864,0.0
19,1,0.4654027769599926,1.903315222285056,3.5933798834644293,-3.100395498489634,2.7562774903655523e-72
0,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.6931471805599441,0.0
0,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.9899409166847176,0.0
1,0,0.6503599601780028,2.485502329778181,2.5294805202723545,-2.3482786420827924,0.0
1,1,0.6503599601780028,2.485502329778181,2.5294805202723545,-2.080789128960685,2.70602527492428e-44
2,0,0.6503599601780028,2.485502329778181,2.5294805202723545,-2.6602865546187346,0.0
2,1,0.6503599601780028,2.485502329778181,2.5294805202723545,-2.39930721863563,3.3706800756882365e-43
3,0,0.6503599601780028,2.485502329778181,2.5294805202723545,-2.8669126343675835,0.0
3,1,0.6503599601780028,2.485502329778181,2.5294805202723545,-2.608802450001761,2.7967937396107542e-43
4,0,0.6503599601780028,2.485502329778181,2.5294805202723545,-3.0272220950515023,0.0
4,1,0.6503599601780028,2.485502329778181,2.5294805202723545,-2.7696369485643793,2.270323212569304e-43
