generation,timestep,channel_beta,rate,distortion,expected_true_probs_surprisal,prop_max_hit
11,0,0.1705510878300092,0.1701429395066567,10.047903618966044,-0.16114718895584312,0.0
11,1,0.1705510878300092,0.1701429395066567,10.047903618966044,0.1485005813804402,0.0
12,0,0.1705510878300092,0.1701429395066567,10.047903618966044,-0.16114718895585461,0.0
12,1,0.1705510878300092,0.1701429395066567,10.047903618966044,0.1485005813804302,0.0
13,0,0.1705510878300092,0.1701429395066567,10.047903618966044,-0.16114718895585525,0.0
13,1,0.1705510878300092,0.1701429395066567,10.047903618966044,0.1485005813804297,0.0
14,0,0.1705510878300092,0.1701429395066567,10.047903618966044,-0.16114718895585525,0.0
14,1,0.1705510878300092,0.1701429395066567,10.047903618966044,0.14850058138042976,0.0
15,0,0.1705510878300092,0.1701429395066567,10.047903618966044,-0.16114718895585525,0.0
15,1,0.1705510878300092,0.1701429395066567,10.047903618966044,0.14850058138042976,0.0
16,0,0.1705510878300092,0.1701429395066567,10.047903618966044,-0.16114718895585525,0.0
16,1,0.1705510878300092,0.1701429395066567,10.047903618966044,0.14850058138042965,0.0
17,0,0.1705510878300092,0.1701429395066567,10.047903618966044,-0.16114718895585525,0.0
17,1,0.1705510878300092,0.1701429395066567,10.047903618966044,0.14850058138042965,0.0
18,0,0.1705510878300092,0.1701429395066567,10.047903618966044,-0.16114718895585525,0.0
18,1,0.1705510878300092,0.1701429395066567,10.047903618966044,0.14850058138042965,0.0
19,0,0.1705510878300092,0.1701429395066567,10.047903618966044,-0.16114718895585525,0.0
19,1,0.1705510878300092,0.1701429395066567,10.047903618966044,0.14850058138042965,0.0
0,0,0.2383303327366585,0.7999455751161708,6.898814949003159,0.6931471805599441,0.0
0,1,0.2383303327366585,0.7999455751161708,6.898814949003159,0.9899409166847176,0.0
1,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.762589661940746,0.0
1,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.44004826352552295,0.0
2,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.8532410562839695,0.0
2,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5226053815571632,0.0
3,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.88823191479502,0.0
3,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5541839210469351,0.0
4,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9005911063033676,0.0
4,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5653234915241097,0.0
5,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9049055722724623,0.0
5,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5692118610594054,0.0
6,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9064118258826467,0.0
6,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5705697382463056,0.0
7,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9069381179749875,0.0
7,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5710443766996313,0.0
8,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9071221383993947,0.0
8,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5712104108844835,0.0
9,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9071865249202401,0.0
9,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5712685322469984,0.0
10,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9072090681940856,0.0
10,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.571288892317715,0.0
11,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9072169666878641,0.0
11,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5712960297156451,0.0
12,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9072197361272873,0.0
12,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5712985337069532,0.0
13,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9072207079248482,0.0
13,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5712994128797191,0.0
14,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9072210492062289,0.0
14,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.571299721824465,0.0
15,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9072211691614096,0.0
15,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5712998304844014,0.0
16,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9072212113613641,0.0
16,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5712998687366647,0.0
17,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9072212262210108,0.0
17,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5712998822157598,0.0
18,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9072212314585291,0.0
18,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5712998869701766,0.0
19,0,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.9072212333064362,0.0
19,1,0.2383303327366585,0.7999455751161708,6.898814949003159,-0.5712998886489165,0.0
0,0,0.333045940809132,1.3551320201672263,4.914083125496237,0.6931471805599441,0.0
0,1,0.333045940809132,1.3551320201672263,4.914083125496237,0.9899409166847176,0.0
1,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.1278051704825638,0.0
1,1,0.333045940809132,1.3551320201672263,4.914083125496237,-0.8178699332361115,0.0
2,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.1959884640168676,0.0
2,1,0.333045940809132,1.3551320201672263,4.914083125496237,-0.8828812433901034,0.0
3,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.2417529741631774,0.0
3,1,0.333045940809132,1.3551320201672263,4.914083125496237,-0.9253025129712058,0.0
4,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.273398772540975,0.0
4,1,0.333045940809132,1.3551320201672263,4.914083125496237,-0.954415486699312,0.0
5,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.29352716339322,0.0
5,1,0.333045940809132,1.3551320201672263,4.914083125496237,-0.9728675003405293,0.0
6,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.3058150010239422,0.0
6,1,0.333045940809132,1.3551320201672263,4.914083125496237,-0.9841104790214381,0.0
7,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.3131678193664902,0.0
7,1,0.333045940809132,1.3551320201672263,4.914083125496237,-0.9908309534468691,0.0
8,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.317524674732468,0.0
8,1,0.333045940809132,1.3551320201672263,4.914083125496237,-0.9948109138486647,0.0
9,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.3200940549448803,0.0
9,1,0.333045940809132,1.3551320201672263,4.914083125496237,-0.9971574804987611,0.0
10,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.321605977255802,0.0
10,1,0.333045940809132,1.3551320201672263,4.914083125496237,-0.9985382616546958,0.0
11,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.3224948673880732,0.0
11,1,0.333045940809132,1.3551320201672263,4.914083125496237,-0.999350150610949,0.0
12,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.323017365532839,0.0
12,1,0.333045940809132,1.3551320201672263,4.914083125496237,-0.9998274928992295,0.0
13,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.3233245519962666,0.0
13,1,0.333045940809132,1.3551320201672263,4.914083125496237,-1.000108214079783,0.0
14,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.3235052244372576,0.0
14,1,0.333045940809132,1.3551320201672263,4.914083125496237,-1.000273378530498,0.0
15,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.3236115431389455,0.0
15,1,0.333045940809132,1.3551320201672263,4.914083125496237,-1.0003706094920215,0.0
16,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.323674145664807,0.0
16,1,0.333045940809132,1.3551320201672263,4.914083125496237,-1.000427885483586,0.0
17,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.3237110319758965,0.0
17,1,0.333045940809132,1.3551320201672263,4.914083125496237,-1.0004616488299987,0.0
18,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.3237327815837132,0.0
18,1,0.333045940809132,1.3551320201672263,4.914083125496237,-1.0004815667343565,0.0
19,0,0.333045940809132,1.3551320201672263,4.914083125496237,-1.3237456158044016,0.0
19,1,0.333045940809132,1.3551320201672263,4.914083125496237,-1.0004933261400888,0.0
0,0,0.4654027769599926,1.847724194377982,3.659989112608441,0.6931471805599441,0.0
0,1,0.4654027769599926,1.847724194377982,3.659989112608441,0.9899409166847176,0.0
1,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.2732195940923323,0.0
1,1,0.4654027769599926,1.847724194377982,3.659989112608441,-0.9824353374548125,0.0
2,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.3064311958490704,0.0
2,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.0190716623000633,0.0
3,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.3154344634812305,0.0
3,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.029599156529303,0.0
4,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.3300501443786072,0.0
4,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.044271817647779,0.0
5,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.3474560881223385,0.0
5,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.0610112937778424,0.0
6,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.3645911467889151,0.0
6,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.0772174592764037,0.0
7,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.379879642412798,0.0
7,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.0915555372381756,0.0
8,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.3927751450930934,0.0
8,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.103589491410387,0.0
9,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.4032787181412165,0.0
9,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.1133601415043255,0.0
10,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.4116389704976613,0.0
10,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.121120267798942,0.0
11,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.4181885122876818,0.0
11,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.1271904902890233,0.0
12,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.4232622081902182,0.0
12,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.131887816891025,0.0
13,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.42716087373448,0.0
13,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.135494491477413,0.0
14,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.4301389133077091,0.0
14,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.1382479717392116,0.0
15,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.4324037833190313,0.0
15,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.140341249598745,0.0
16,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.4341206900193013,0.0
16,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.1419276654262445,0.0
17,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.4354190795583666,0.0
17,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.1431271774044236,0.0
18,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.4363992263451257,0.0
18,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.144032604596204,0.0
19,0,0.4654027769599926,1.847724194377982,3.659989112608441,-1.437138170330187,0.0
19,1,0.4654027769599926,1.847724194377982,3.659989112608441,-1.1447152005103953,0.0
0,0,0.6503599601780028,2.404852088298239,2.647257899065329,0.6931471805599441,0.0
0,1,0.6503599601780028,2.404852088298239,2.647257899065329,0.9899409166847176,0.0
1,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.1904553594967602,0.0
1,1,0.6503599601780028,2.404852088298239,2.647257899065329,-0.9179516560485679,0.0
2,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2287392949111364,0.0
2,1,0.6503599601780028,2.404852088298239,2.647257899065329,-0.9639394975287637,0.0
3,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2228748024571738,0.0
3,1,0.6503599601780028,2.404852088298239,2.647257899065329,-0.9630677393917122,0.0
4,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2170073694311994,0.0
4,1,0.6503599601780028,2.404852088298239,2.647257899065329,-0.9601015275214181,0.0
5,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2169592202439157,0.0
5,1,0.6503599601780028,2.404852088298239,2.647257899065329,-0.9615052512951956,0.0
6,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2219724834442731,0.0
6,1,0.6503599601780028,2.404852088298239,2.647257899065329,-0.9670527913727232,0.0
7,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.230054998789645,0.0
7,1,0.6503599601780028,2.404852088298239,2.647257899065329,-0.9751299814876804,0.0
8,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2394808117074212,0.0
8,1,0.6503599601780028,2.404852088298239,2.647257899065329,-0.9842596794794369,0.0
9,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.24907314793743,0.0
9,1,0.6503599601780028,2.404852088298239,2.647257899065329,-0.9934206981556802,0.0
10,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2581352548170521,0.0
10,1,0.6503599601780028,2.404852088298239,2.647257899065329,-1.0020090998550804,0.0
11,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2663126342928812,0.0
11,1,0.6503599601780028,2.404852088298239,2.647257899065329,-1.009722679060449,0.0
12,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.273470860427901,0.0
12,1,0.6503599601780028,2.404852088298239,2.647257899065329,-1.016453994143915,0.0
13,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2796061978636382,0.0
13,1,0.6503599601780028,2.404852088298239,2.647257899065329,-1.0222109993024053,0.0
14,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2847858638531828,0.0
14,1,0.6503599601780028,2.404852088298239,2.647257899065329,-1.0270637216025686,0.0
15,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2891103798763035,0.0
15,1,0.6503599601780028,2.404852088298239,2.647257899065329,-1.0311106279322764,0.0
16,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2926910274736902,0.0
16,1,0.6503599601780028,2.404852088298239,2.647257899065329,-1.0344585342332202,0.0
17,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.2956371219954756,0.0
17,1,0.6503599601780028,2.404852088298239,2.647257899065329,-1.0372113348406797,0.0
18,0,0.6503599601780028,2.404852088298239,2.647257899065329,-1.298049432765965,0.0
18,1,0.6503599601780028,2.404852088298239,2.647257899065329,-1.0394642516141395,0.0
