generation,timestep,channel_beta,rate,distortion,reweighting_temp,expected_true_probs_surprisal,prop_max_hit
8,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.3822706738190119,0.0
9,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.679064409943787,0.0
9,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.3822706738190119,0.0
10,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.679064409943787,0.0
10,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.3822706738190119,0.0
11,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.679064409943787,0.0
11,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.3822706738190119,0.0
12,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.679064409943787,0.0
12,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.3822706738190119,0.0
13,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.679064409943787,0.0
13,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.3822706738190119,0.0
14,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.679064409943787,0.0
14,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.3822706738190119,0.0
15,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.679064409943787,0.0
15,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.3822706738190119,0.0
16,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.679064409943787,0.0
16,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.3822706738190119,0.0
17,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.679064409943787,0.0
17,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.3822706738190119,0.0
18,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.679064409943787,0.0
18,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.3822706738190119,0.0
19,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.679064409943787,0.0
19,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,8.9,-0.3822706738190119,0.0
0,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,0.6931471805599441,0.0
0,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,0.9899409166847176,0.0
1,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.6790644099407644,0.0
1,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381599056,0.0
2,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
2,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
3,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
3,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
4,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
4,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
5,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
5,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
6,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
6,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
7,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
7,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
8,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
8,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
9,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
9,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
10,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
10,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
11,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
11,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
12,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
12,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
13,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
13,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
14,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
14,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
15,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
15,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
16,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
16,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
17,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
17,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
18,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
18,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
19,0,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.679064409943787,0.0
19,1,0.0873383218223026,1.6129245128324532e-13,11.167600255764905,10.0,-0.38227067381901214,0.0
0,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,0.6931471805599441,0.0
0,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,0.9899409166847176,0.0
1,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099139195,0.0
1,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737891316,0.0
2,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144185,0.0
2,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
3,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
3,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
4,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
4,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
5,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
5,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
6,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
6,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
7,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
7,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
8,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
8,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
9,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
9,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
10,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
10,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
11,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
11,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
12,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
12,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
13,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
13,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
14,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
14,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
15,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
15,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
16,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
16,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
17,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
17,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
18,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
18,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
19,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.6790644099144183,0.0
19,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,0.1,-0.3822706737896007,0.0
0,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,0.6931471805599441,0.0
0,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,0.9899409166847176,0.0
1,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099140113,0.0
1,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737892157,0.0
2,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144563,0.0
2,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896353,0.0
3,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
3,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
4,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
4,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
5,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
5,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
6,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
6,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
7,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
7,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
8,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
8,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
9,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
9,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
10,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
10,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
11,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
11,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
12,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
12,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
13,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
13,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
14,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
14,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
15,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
15,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
16,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
16,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
17,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
17,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
18,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
18,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
19,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.6790644099144562,0.0
19,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,1.2000000000000002,-0.3822706737896352,0.0
0,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,0.6931471805599441,0.0
0,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,0.9899409166847176,0.0
1,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.679064409914072,0.0
1,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.382270673789272,0.0
2,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.679064409914481,0.0
2,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
3,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.6790644099144809,0.0
3,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
4,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.679064409914481,0.0
4,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
5,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.6790644099144809,0.0
5,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
6,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.679064409914481,0.0
6,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
7,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.6790644099144809,0.0
7,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
8,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.679064409914481,0.0
8,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
9,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.6790644099144809,0.0
9,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
10,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.679064409914481,0.0
10,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
11,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.6790644099144809,0.0
11,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
12,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.679064409914481,0.0
12,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
13,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.6790644099144809,0.0
13,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
14,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.679064409914481,0.0
14,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
15,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.6790644099144809,0.0
15,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
16,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.679064409914481,0.0
16,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
17,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.6790644099144809,0.0
17,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
18,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.679064409914481,0.0
18,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
19,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.6790644099144809,0.0
19,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,2.3000000000000003,-0.38227067378965834,0.0
0,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,0.6931471805599441,0.0
0,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,0.9899409166847176,0.0
1,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099141008,0.0
1,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737892984,0.0
2,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.679064409914493,0.0
2,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.382270673789669,0.0
3,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
3,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
4,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
4,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
5,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
5,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
6,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
6,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
7,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
7,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
8,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
8,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
9,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
9,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
10,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
10,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
11,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
11,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
12,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
12,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
13,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
13,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
14,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
14,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
15,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
15,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
16,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
16,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
17,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
17,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
18,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
18,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
19,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.6790644099144928,0.0
19,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,3.4000000000000004,-0.3822706737896689,0.0
0,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,0.6931471805599441,0.0
0,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,0.9899409166847176,0.0
1,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099141172,0.0
1,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.38227067378931334,0.0
2,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
2,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
3,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
3,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
4,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
4,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
5,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
5,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
6,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
6,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
7,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
7,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
8,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
8,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
9,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
9,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
10,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
10,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
11,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
11,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
12,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
12,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
13,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
13,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
14,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
14,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
15,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
15,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
16,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
16,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
17,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
17,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
18,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
18,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
19,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.6790644099144998,0.0
19,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,4.5,-0.3822706737896748,0.0
0,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,5.6,0.6931471805599441,0.0
0,1,0.1220477193397777,4.361581043116298e-13,11.167600255756303,5.6,0.9899409166847176,0.0
1,0,0.1220477193397777,4.361581043116298e-13,11.167600255756303,5.6,-0.6790644099141278,0.0
