generation,timestep,channel_beta,rate,distortion,expected_true_probs_surprisal,prop_max_hit
0,0,0.5,0.0011437602133284,1.8397697265573163,0.6931471805599441,0.0
0,1,0.5,0.0011437602133284,1.8397697265573163,0.9899409166847176,0.0
1,0,0.5,0.0011437602133284,1.8397697265573163,-1.36655528794044,0.0
1,1,0.5,0.0011437602133284,1.8397697265573163,-1.0697467009948083,0.0
2,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710261923075155,0.0
2,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742208643217817,0.0
3,0,0.5,0.0011437602133284,1.8397697265573163,-1.371035475407501,0.0
3,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742301517022712,0.0
4,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710354945894836,0.0
4,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742301708926343,0.0
5,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710354946291101,0.0
5,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742301709322788,0.0
6,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710354946291916,0.0
6,1,0.5,0.0011437602133284,1.8397697265573163,-1.07423017093236,0.0
7,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710354946291912,0.0
7,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742301709323598,0.0
8,0,0.5,0.0011437602133284,1.8397697265573163,-1.371035494629191,0.0
8,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742301709323594,0.0
9,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710354946291907,0.0
9,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742301709323594,0.0
10,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710354946291905,0.0
10,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742301709323594,0.0
11,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710354946291905,0.0
11,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742301709323594,0.0
12,0,0.5,0.0011437602133284,1.8397697265573163,-1.37103549462919,0.0
12,1,0.5,0.0011437602133284,1.8397697265573163,-1.074230170932359,0.0
13,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710354946291898,0.0
13,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742301709323585,0.0
14,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710354946291896,0.0
14,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742301709323585,0.0
15,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710354946291894,0.0
15,1,0.5,0.0011437602133284,1.8397697265573163,-1.074230170932358,0.0
16,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710354946291892,0.0
16,1,0.5,0.0011437602133284,1.8397697265573163,-1.074230170932358,0.0
17,0,0.5,0.0011437602133284,1.8397697265573163,-1.371035494629189,0.0
17,1,0.5,0.0011437602133284,1.8397697265573163,-1.074230170932358,0.0
18,0,0.5,0.0011437602133284,1.8397697265573163,-1.3710354946291883,0.0
18,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742301709323578,0.0
19,0,0.5,0.0011437602133284,1.8397697265573163,-1.371035494629188,0.0
19,1,0.5,0.0011437602133284,1.8397697265573163,-1.0742301709323576,0.0
0,0,0.6503599601780028,0.0007807568880277,1.839484807120019,0.6931471805599441,0.0
0,1,0.6503599601780028,0.0007807568880277,1.839484807120019,0.9899409166847176,0.0
1,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.387214195332372,0.0
1,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0904160239181224,0.0
2,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906330548376176,0.0
2,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.093836226491669,0.0
3,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383668526314,0.0
3,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415398459393,0.0
4,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.39063837508661,0.0
4,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.093841548081935,0.0
5,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993718,0.0
5,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.093841548094701,0.0
6,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993914,0.0
6,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
7,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
7,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
8,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
8,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
9,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
9,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
10,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
10,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
11,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
11,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
12,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
12,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
13,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
13,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
14,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
14,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
15,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
15,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
16,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
16,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
17,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
17,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
18,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
18,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
19,0,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.3906383750993911,0.0
19,1,0.6503599601780028,0.0007807568880277,1.839484807120019,-1.0938415480947212,0.0
0,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,0.6931471805599441,0.0
0,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,0.9899409166847176,0.0
1,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4007722901937714,0.0
1,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1039764362471067,0.0
2,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.403219430437475,0.0
2,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.106424377944397,0.0
3,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221002629301,0.0
3,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270481956981,0.0
4,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.403222103169812,0.0
4,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511030263,0.0
5,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729766,0.0
5,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.106427051106192,0.0
6,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
6,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
7,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
7,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
8,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
8,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
9,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
9,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
10,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
10,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
11,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
11,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
12,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
12,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
13,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
13,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
14,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
14,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
15,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
15,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
16,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
16,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
17,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
17,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
18,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
18,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
19,0,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.4032221031729801,0.0
19,1,0.8459361556054668,0.0005547811760716,1.8393570797245395,-1.1064270511061958,0.0
0,0,1.100326008945408,0.0004795108197655,1.8392923679621156,0.6931471805599441,0.0
0,1,1.100326008945408,0.0004795108197655,1.8392923679621156,0.9899409166847176,0.0
1,0,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.4082966182868881,0.0
1,1,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.1114990894241712,0.0
2,0,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.4100252930104775,0.0
2,1,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.113229290082792,0.0
3,0,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.4100266063381437,0.0
3,1,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.1132306034942654,0.0
4,0,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.410026607329655,0.0
4,1,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.1132306044857596,0.0
5,0,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.4100266073304029,0.0
5,1,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.1132306044865075,0.0
6,0,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.410026607330404,0.0
6,1,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.1132306044865083,0.0
7,0,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.410026607330404,0.0
7,1,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.1132306044865086,0.0
8,0,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.4100266073304042,0.0
8,1,1.100326008945408,0.0004795108197655,1.8392923679621156,-1.1132306044865086,0.0
