generation,timestep,channel_beta,rate,distortion,expected_true_probs_surprisal,prop_max_hit
0,0,0.5,2.028822914611453,3.3337232811205992,0.6931471805599441,0.0
0,1,0.5,2.028822914611453,3.3337232811205992,0.7520386983881371,0.0
1,0,0.5,2.028822914611453,3.3337232811205992,-0.15682768367111527,0.0
1,1,0.5,2.028822914611453,3.3337232811205992,0.011956956285269132,0.0
2,0,0.5,2.028822914611453,3.3337232811205992,0.17492212152331138,0.0
2,1,0.5,2.028822914611453,3.3337232811205992,0.3230627000731664,0.0
3,0,0.5,2.028822914611453,3.3337232811205992,0.4179140857467622,0.0
3,1,0.5,2.028822914611453,3.3337232811205992,0.5511736138834927,0.0
4,0,0.5,2.028822914611453,3.3337232811205992,0.587325850345537,0.0
4,1,0.5,2.028822914611453,3.3337232811205992,0.7103040895111303,0.0
5,0,0.5,2.028822914611453,3.3337232811205992,0.7039096873126816,0.0
5,1,0.5,2.028822914611453,3.3337232811205992,0.8198796708256466,0.0
6,0,0.5,2.028822914611453,3.3337232811205992,0.7835641845720928,0.0
6,1,0.5,2.028822914611453,3.3337232811205992,0.8947933609534864,0.0
7,0,0.5,2.028822914611453,3.3337232811205992,0.8377173167439649,0.0
7,1,0.5,2.028822914611453,3.3337232811205992,0.9457587113844808,0.0
8,0,0.5,2.028822914611453,3.3337232811205992,0.8743763192324336,0.0
8,1,0.5,2.028822914611453,3.3337232811205992,0.9802866078065443,0.0
9,0,0.5,2.028822914611453,3.3337232811205992,0.8990873306725611,0.0
9,1,0.5,2.028822914611453,3.3337232811205992,1.0035817976646726,0.0
10,0,0.5,2.028822914611453,3.3337232811205992,0.915668452573945,0.0
10,1,0.5,2.028822914611453,3.3337232811205992,1.019228963298989,0.0
11,0,0.5,2.028822914611453,3.3337232811205992,0.9267375732508659,0.0
11,1,0.5,2.028822914611453,3.3337232811205992,1.0296871194123967,0.0
12,0,0.5,2.028822914611453,3.3337232811205992,0.9340837187692443,0.0
12,1,0.5,2.028822914611453,3.3337232811205992,1.0366376040918612,0.0
13,0,0.5,2.028822914611453,3.3337232811205992,0.9389256437873518,0.0
13,1,0.5,2.028822914611453,3.3337232811205992,1.0412264846250852,0.0
14,0,0.5,2.028822914611453,3.3337232811205992,0.942090931362896,0.0
14,1,0.5,2.028822914611453,3.3337232811205992,1.044232501758541,0.0
15,0,0.5,2.028822914611453,3.3337232811205992,0.9441396007894968,0.0
15,1,0.5,2.028822914611453,3.3337232811205992,1.0461830184815422,0.0
16,0,0.5,2.028822914611453,3.3337232811205992,0.9454491763713148,0.0
16,1,0.5,2.028822914611453,3.3337232811205992,1.0474338482072596,0.0
17,0,0.5,2.028822914611453,3.3337232811205992,0.9462730810158924,0.0
17,1,0.5,2.028822914611453,3.3337232811205992,1.0482240742708964,0.0
18,0,0.5,2.028822914611453,3.3337232811205992,0.9467806159857779,0.0
18,1,0.5,2.028822914611453,3.3337232811205992,1.048713600217958,0.0
19,0,0.5,2.028822914611453,3.3337232811205992,0.9470842607624033,0.0
19,1,0.5,2.028822914611453,3.3337232811205992,1.0490088040117111,0.0
0,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.6931471805599441,0.0
0,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.7520386983881371,0.0
1,0,0.6503599601780028,2.485502329778181,2.5294805202723545,-0.5532197729269726,0.0
1,1,0.6503599601780028,2.485502329778181,2.5294805202723545,-0.3710979516164318,0.0
2,0,0.6503599601780028,2.485502329778181,2.5294805202723545,-0.1738407240683104,0.0
2,1,0.6503599601780028,2.485502329778181,2.5294805202723545,-0.014396563402234053,0.0
3,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.11541482191928873,0.0
3,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.25809366264508693,0.0
4,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.32853472393043015,0.0
4,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.45890709167890853,0.0
5,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.4843778910119223,0.0
5,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.6057830555215349,0.0
6,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.597649468855562,0.0
6,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.7125623684512122,0.0
7,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.6795627932569,0.0
7,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.7898015492908863,0.0
8,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.7385309328267871,0.0
8,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.8454219827472421,0.0
9,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.7807967406202768,0.0
9,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.885302425588471,0.0
10,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.8109570971536944,0.0
10,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.9137722551718626,0.0
11,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.8323776972504593,0.0
11,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.9340018019737699,0.0
12,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.8475118257146446,0.0
12,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.9483023580246681,0.0
13,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.8581410164289103,0.0
13,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.9583526837112292,0.0
14,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.8655546511839413,0.0
14,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.9653680577618362,0.0
15,0,0.6503599601780028,2.485502329778181,2.5294805202723545,0.8706829387432167,0.0
15,1,0.6503599601780028,2.485502329778181,2.5294805202723545,0.9702254566841755,0.0
